Genetic_ID,Master_ID,Data_source,Group_ID,political_entity,epoch
I0527,I0527,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I11034,I11034,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I12411,I12411,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I12413,I12413,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I12414,I12414,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I12415,I12415,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13751,I13751,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13753,I13753,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13754,I13754,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13755,I13755,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13756,I13756,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13757,I13757,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13759,I13759,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13760,I13760,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14099,I14099,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14101,I14101,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14102,I14102,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14103,I14103,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14104,I14104,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14105,I14105,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14108,I14108,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14327,I14327,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I22052,I22052,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I22060,I22060,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I22065,I22065,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I5503,I5503,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I5505,I5505,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I5506,I5506,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I5508,I5508,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13758,I13758,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13752,I13752,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I14107,I14107,1240K,England_EastYorkshire_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I19220,I19220,1240k,England_EBA,United Kingdom,Chalcolithic (Copper Age) (C)
I27380,I27380,1240K,England_EBA_BellBeaker,United Kingdom,Chalcolithic (Copper Age) (C)
I12935,I12935,1240K,England_EBA_highEEF,United Kingdom,Chalcolithic (Copper Age) (C)
I11149,I11149,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I11154,I11154,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I11995,I11995,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I12610,I12610,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I12783,I12783,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I12787,I12787,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I13682,I13682,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I13684,I13684,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I13688,I13688,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I13689,I13689,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I13690,I13690,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I14381,I14381,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I14743_d,I14743,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I14747,I14747,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I14857,I14857,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I16600,I16600,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I16602,I16602,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I16612,I16612,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I16617,I16617,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I16618,I16618,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I17258,I17258,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I17259,I17259,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I17260,I17260,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I19287,I19287,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I19861,I19861,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I19862,I19862,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I19863,I19863,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I19868,I19868,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I20585,I20585,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I27381,I27381,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I27382,I27382,1240K,England_EIA,United Kingdom,Middle Iron Age (MIA)
I27383,I27383,1240K,England_EIA,United Kingdom,Late Iron Age (LIA)
I12774,I12774,1240K,England_EIA_highEEF,United Kingdom,Late Iron Age (LIA)
I19867,I19867,1240K,England_EIA_highEEF,United Kingdom,Middle Iron Age (MIA)
I12772,I12772,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I16380,I16380,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I16388,I16388,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I16439,I16439,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I16440,I16440,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I16441,I16441,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I16442,I16442,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I16453,I16453,1240K,England_IA,United Kingdom,Late Iron Age (LIA)
I16620,I16620,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I21305,I21305,1240K,England_IA,United Kingdom,Classical Antiquity (CA)
I14550,I14550,1240K,England_IA_EarlyMedieval,United Kingdom,Classical Antiquity (CA)
I0156.SG,I0156,Shotgun,England_IA_ERoman.SG,United Kingdom,Classical Antiquity (CA)
3DT16_noUDG.SG,3DT16,Shotgun,England_IA_Roman.SG,United Kingdom,Classical Antiquity (CA)
6DT18_noUDG.SG,6DT18,Shotgun,England_IA_Roman.SG,United Kingdom,Classical Antiquity (CA)
6DT21_noUDG.SG,6DT21,Shotgun,England_IA_Roman.SG,United Kingdom,Classical Antiquity (CA)
6DT22_noUDG.SG,6DT22,Shotgun,England_IA_Roman.SG,United Kingdom,Classical Antiquity (CA)
6DT23_noUDG.SG,6DT23,Shotgun,England_IA_Roman.SG,United Kingdom,Classical Antiquity (CA)
6DT3_noUDG.SG,6DT3,Shotgun,England_IA_Roman.SG,United Kingdom,Classical Antiquity (CA)
I0160.SG,I0160,Shotgun,England_IA.SG,United Kingdom,Classical Antiquity (CA)
I0789.SG,I0789,Shotgun,England_IA.SG,United Kingdom,Late Iron Age (LIA)
I12608,I12608,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I12614,I12614,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I12624,I12624,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I12936,I12936,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I13712,I13712,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I13713,I13713,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I14358,I14358,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I14377,I14377,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I14379,I14379,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I14742,I14742,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I14745,I14745,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I14862,I14862,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I14864,I14864,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I16469,I16469,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I7576,I7576,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I7628,I7628,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I7629,I7629,1240K,England_LBA,United Kingdom,Early Iron Age (EIA)
I13617,I13617,1240K,England_LBA_highEEF,United Kingdom,Early Iron Age (EIA)
I14861,I14861,1240K,England_LBA_highEEF,United Kingdom,Early Iron Age (EIA)
I14865,I14865,1240K,England_LBA_highEEF,United Kingdom,Early Iron Age (EIA)
I13711,I13711,1240K,England_LBA_lowEEF,United Kingdom,Early Iron Age (EIA)
I5383,I5383,1240K,England_LBA_lowEEF,United Kingdom,Early Iron Age (EIA)
I11145,I11145,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I12785,I12785,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I12927,I12927,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I12931,I12931,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I12932,I12932,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I14096,I14096,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I14097,I14097,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I14351,I14351,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I14552_d,I14552,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I18599,I18599,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I19047,I19047,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I19587,I19587,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I19870,I19870,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I21302,I21302,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I21303,I21303,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I21306,I21306,1240K,England_LIA,United Kingdom,Late Iron Age (LIA)
I21315,I21315,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I27379,I27379,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I5365,I5365,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I14359,I14359,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I19869,I19869,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I17017,I17017,1240K,England_LIA_highEEF,United Kingdom,Classical Antiquity (CA)
I14352,I14352,1240K,England_LIA,United Kingdom,Classical Antiquity (CA)
I13710,I13710,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I13714,I13714,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I16403,I16403,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I16454,I16454,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I19857,I19857,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I19858,I19858,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I19859,I19859,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I19860,I19860,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I19913,I19913,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I19915,I19915,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I2448,I2448,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I2639,I2639,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7568,I7568,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7571,I7571,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7572,I7572,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7574,I7574,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7575,I7575,1240K,England_MBA,United Kingdom,Early Iron Age (EIA)
I7577,I7577,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7578,I7578,1240K,England_MBA,United Kingdom,Early Iron Age (EIA)
I7626,I7626,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7627,I7627,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I7640,I7640,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I13716,I13716,1240k,England_MBA_highEEF,United Kingdom,Chalcolithic (Copper Age) (C)
I2458,I2458,1240K,England_MBA_highEEF,United Kingdom,Chalcolithic (Copper Age) (C)
I7580,I7580,1240K,England_MBA_lowEEF,United Kingdom,Early Iron Age (EIA)
I7579,I7579,1240K,England_MBA,United Kingdom,Chalcolithic (Copper Age) (C)
I3025,I3025,1240K,England_Mesolithic,United Kingdom,Mesolithic
I6745,I6745,1240K,England_Mesolithic,United Kingdom,Mesolithic
I6767,I6767,1240K,England_Mesolithic,United Kingdom,Mesolithic
I3025_noUDG.SG,I3025,Shotgun,England_Mesolithic_noUDG.SG,United Kingdom,Mesolithic
I6767_noUDG.SG,I6767,Shotgun,England_Mesolithic_noUDG.SG,United Kingdom,Mesolithic
I3025.SG,I3025,Shotgun,England_Mesolithic.SG,United Kingdom,Mesolithic
I6767.SG,I6767,Shotgun,England_Mesolithic.SG,United Kingdom,Mesolithic
SB343C3_lib.SG,I6745,Shotgun,England_Mesolithic.SG,United Kingdom,Mesolithic
I11146,I11146,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I11147,I11147,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I11156,I11156,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I11997,I11997,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I12770,I12770,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I12771,I12771,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I12775,I12775,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I12778,I12778,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13615,I13615,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13680,I13680,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13685,I13685,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13687,I13687,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13717,I13717,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13727,I13727,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13728,I13728,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13729,I13729,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13730,I13730,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13731,I13731,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I13732,I13732,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14347,I14347,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14348,I14348,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14380,I14380,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14549,I14549,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14551,I14551,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14800,I14800,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14801,I14801,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14804,I14804,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14806,I14806,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14807,I14807,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14808,I14808,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14859,I14859,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14860,I14860,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14863,I14863,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14866,I14866,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I16591,I16591,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I16592,I16592,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I16593,I16593,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I16595,I16595,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I16597,I16597,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I16599,I16599,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I16611,I16611,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I17014,I17014,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I17015,I17015,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I17016,I17016,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19044,I19044,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19045,I19045,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19046,I19046,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19207,I19207,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19210,I19210,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19211,I19211,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19652,I19652,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19653,I19653,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19654,I19654,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19656,I19656,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19856,I19856,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19872,I19872,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19873,I19873,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19907,I19907,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19908,I19908,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19909,I19909,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19910,I19910,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19911,I19911,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19912,I19912,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I19914,I19914,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20582,I20582,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20586,I20586,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20587,I20587,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20588,I20588,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20589,I20589,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20620,I20620,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20627,I20627,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I20990,I20990,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21178,I21178,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21179,I21179,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21180,I21180,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21181,I21181,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21182,I21182,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21275,I21275,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21277,I21277,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I21293,I21293,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I3014,I3014,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I3083,I3083,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I7632,I7632,1240K,England_MIA,United Kingdom,Late Iron Age (LIA)
I14803,I14803,1240K,England_MIA_highEEF,United Kingdom,Late Iron Age (LIA)
I20583,I20583,1240K,England_MIA_highEEF,United Kingdom,Late Iron Age (LIA)
I11143,I11143,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I11152,I11152,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I11991,I11991,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I11992,I11992,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I11993,I11993,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I11994,I11994,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I12790,I12790,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I12793,I12793,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I12926,I12926,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13616,I13616,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I13726,I13726,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14353,I14353,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14809,I14809,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I14837,I14837,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16386,I16386,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16450,I16450,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16455,I16455,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16457,I16457,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16458,I16458,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16601,I16601,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16609,I16609,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I16613,I16613,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I16619,I16619,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I17262,I17262,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I17263,I17263,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I17264,I17264,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I17266,I17266,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I17267,I17267,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I19040,I19040,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I19042,I19042,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I19657,I19657,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I19854,I19854,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I19855,I19855,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20584,I20584,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20621,I20621,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20622,I20622,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20623,I20623,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20624,I20624,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20625,I20625,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I20626,I20626,1240K,England_MIA_LIA,United Kingdom,Classical Antiquity (CA)
I20628,I20628,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20630_d,I20630,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20631,I20631,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20634,I20634,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20982,I20982,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20983,I20983,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20984,I20984,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
I20985,I20985,1240K,England_MIA_LIA,United Kingdom,Late Iron Age (LIA)
